ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
0,67.66,809.38,7,39.9787,0.372097,20.0,52.3
0,67.66,809.38,7,125.874,0.274125,20.0,53.3
0,67.66,809.38,7,230.858,0.602558,20.0,54.3
0,67.66,809.38,7,372.444,0.796323,20.0,55.3
0,67.66,809.38,7,543.843,1.23279,20.0,56.3
0,67.66,809.38,7,1972.24,28.5849,20.0,58.3
1,80.53,96.36,7,6.1883,0.292067,20.0,52.3
1,80.53,96.36,7,13.7703,0.348437,20.0,53.3
1,80.53,96.36,7,30.251,0.530407,20.0,54.3
1,80.53,96.36,7,47.5539,0.265215,20.0,55.3
1,80.53,96.36,7,80.2139,0.446814,20.0,56.3
1,80.53,96.36,7,167.216,1.01761,20.0,58.3
2,94.67,355.09,7,-0.816381,0.369591,20.0,52.3
2,94.67,355.09,7,11.6177,0.487614,20.0,53.3
2,94.67,355.09,7,50.1244,0.493457,20.0,54.3
2,94.67,355.09,7,96.5668,0.562482,20.0,55.3
2,94.67,355.09,7,151.731,0.759327,20.0,56.3
2,94.67,355.09,7,279.158,1.03275,20.0,58.3
3,139.55,257.49,7,3.8332,0.246344,20.0,52.3
3,139.55,257.49,7,10.8158,0.213102,20.0,53.3
3,139.55,257.49,7,23.6045,0.320463,20.0,54.3
3,139.55,257.49,7,37.0996,0.400861,20.0,55.3
3,139.55,257.49,7,49.4059,0.362799,20.0,56.3
3,139.55,257.49,7,83.4971,0.458983,20.0,58.3
4,182.57,172.15,7,147.21,0.240981,20.0,52.3
4,182.57,172.15,7,561.673,0.379068,20.0,53.3
4,182.57,172.15,7,1321.69,0.851905,20.0,54.3
4,182.57,172.15,7,2462.23,1.65576,20.0,55.3
4,182.57,172.15,7,4045.62,2.92789,20.0,56.3
4,182.57,172.15,7,9059.36,7.32792,20.0,58.3
5,193.71,520.1,7,8.11912,0.414205,20.0,52.3
5,193.71,520.1,7,38.1453,0.32279,20.0,53.3
5,193.71,520.1,7,85.815,0.445462,20.0,54.3
5,193.71,520.1,7,159.608,0.508026,20.0,55.3
5,193.71,520.1,7,256.265,0.755182,20.0,56.3
5,193.71,520.1,7,585.757,1.4641,20.0,58.3
6,232.0,757.5,7,0.951032,0.325265,20.0,52.3
6,232.0,757.5,7,4.31223,0.309885,20.0,53.3
6,232.0,757.5,7,12.1091,0.358494,20.0,54.3
6,232.0,757.5,7,18.4038,0.466494,20.0,55.3
6,232.0,757.5,7,32.0569,0.303416,20.0,56.3
6,232.0,757.5,7,78.001,0.614868,20.0,58.3
7,237.11,244.16,7,37.0169,0.363751,20.0,52.3
7,237.11,244.16,7,138.823,0.288026,20.0,53.3
7,237.11,244.16,7,262.659,0.562833,20.0,54.3
7,237.11,244.16,7,440.306,0.740199,20.0,55.3
7,237.11,244.16,7,641.576,1.48553,20.0,56.3
7,237.11,244.16,7,1462.33,3.90492,20.0,58.3
8,253.65,351.32,7,8.3437,0.311071,20.0,52.3
8,253.65,351.32,7,25.1142,0.324845,20.0,53.3
8,253.65,351.32,7,64.0772,0.392138,20.0,54.3
8,253.65,351.32,7,111.982,0.545316,20.0,55.3
8,253.65,351.32,7,176.023,0.598766,20.0,56.3
8,253.65,351.32,7,393.585,1.33364,20.0,58.3
9,336.28,288.32,7,4.99678,0.363275,20.0,52.3
9,336.28,288.32,7,14.3516,0.313594,20.0,53.3
9,336.28,288.32,7,21.4966,0.361998,20.0,54.3
9,336.28,288.32,7,32.7017,0.630602,20.0,55.3
9,336.28,288.32,7,46.8859,0.529461,20.0,56.3
9,336.28,288.32,7,69.158,0.618617,20.0,58.3
